scenario_num,hull_id,engine_id,propeller_id,NPV
35,1,1,600,195743287.581,09:03:32
35,1,1,412,195527940.691,09:04:33
35,1,1,614,195527940.691,09:05:36
35,1,1,787,195528348.435,09:06:38
35,1,1,426,195528348.435,09:07:39
35,1,1,801,195528348.435,09:08:40
35,1,1,433,195528348.435,09:09:41
35,1,1,627,195442678.068,09:10:46
35,1,1,815,195382708.859,09:11:48
35,1,1,634,195382708.859,09:12:54
35,1,1,697,196591492.11,09:13:56
35,1,1,315,196591492.11,09:14:57
35,1,1,524,196591492.11,09:16:00
36,1,1,405,162926541.305,09:17:01
36,1,1,593,161765818.827,09:18:03
36,1,1,600,161765818.827,09:19:06
36,1,1,412,161859121.821,09:20:07
36,1,1,614,161859121.821,09:21:11
36,1,1,787,164969932.794,09:22:12
36,1,1,426,164969932.794,09:23:13
36,1,1,801,164969932.794,09:24:14
36,1,1,433,164969932.794,09:25:15
36,1,1,627,164972561.442,09:26:21
36,1,1,815,165051745.901,09:27:23
36,1,1,634,165051745.901,09:28:29
36,1,1,697,165987646.682,09:29:31
36,1,1,315,165987646.682,09:30:32
36,1,1,524,165987646.682,09:31:35
37,1,1,405,311696408.187,09:32:33
37,1,1,593,312053640.184,09:33:33
37,1,1,600,312056752.296,09:34:33
37,1,1,412,311600453.835,09:35:32
37,1,1,614,311590351.897,09:36:32
37,1,1,787,311600453.835,09:37:30
37,1,1,426,311600453.835,09:38:28
37,1,1,801,311600453.835,09:39:26
37,1,1,433,311600453.835,09:40:24
37,1,1,627,311632329.708,09:41:27
37,1,1,815,311575929.097,09:42:26
37,1,1,634,311565827.16,09:43:29
37,1,1,697,312317531.061,09:44:27
37,1,1,315,312317531.061,09:45:25
37,1,1,524,312481994.2,09:46:24
38,1,1,405,171958043.933,09:47:25
38,1,1,593,171583860.465,09:48:27
38,1,1,600,171583860.465,09:49:29
38,1,1,412,171673590.765,09:50:30
38,1,1,614,171673590.765,09:51:33
38,1,1,787,170921948.187,09:52:34
38,1,1,426,170921948.187,09:53:35
38,1,1,801,170921948.187,09:54:35
38,1,1,433,170921948.187,09:55:35
38,1,1,627,170230107.552,09:56:40
38,1,1,815,170252905.837,09:57:42
38,1,1,634,170252905.837,09:58:47
38,1,1,697,172618654.337,09:59:50
38,1,1,315,172618654.337,10:00:52
38,1,1,524,172618654.337,10:01:55
39,1,1,405,163628775.94,10:02:56
39,1,1,593,163233359.117,10:03:59
39,1,1,600,163233359.117,10:05:01
39,1,1,412,163522959.287,10:06:03
39,1,1,614,163522959.287,10:07:06
39,1,1,787,163722288.858,10:08:07
39,1,1,426,163722288.858,10:09:08
39,1,1,801,163718931.664,10:10:09
39,1,1,433,163718931.664,10:11:10
39,1,1,627,163730048.916,10:12:15
39,1,1,815,163832846.224,10:13:17
39,1,1,634,163832846.224,10:14:23
39,1,1,697,163978495.155,10:15:25
39,1,1,315,163978495.155,10:16:26
39,1,1,524,163978495.155,10:17:29
40,1,1,405,140964185.465,10:18:31
40,1,1,593,141783378.969,10:19:35
40,1,1,600,141783378.969,10:20:40
40,1,1,412,141604669.479,10:21:44
40,1,1,614,141604669.479,10:22:49
40,1,1,787,140965522.967,10:23:53
40,1,1,426,140965522.967,10:24:56
40,1,1,801,140965522.967,10:25:59
40,1,1,433,140965522.967,10:27:02
40,1,1,627,140656414.657,10:28:10
40,1,1,815,140708584.297,10:29:14
40,1,1,634,140708584.297,10:30:22
40,1,1,697,141359736.415,10:31:26
40,1,1,315,141359736.415,10:32:28
40,1,1,524,141359736.415,10:33:32
41,1,1,405,223562764.206,10:34:33
41,1,1,593,224075790.099,10:35:36
41,1,1,600,224075790.099,10:36:38
41,1,1,412,223516805.265,10:37:39
41,1,1,614,223516805.265,10:38:41
41,1,1,787,223516805.265,10:39:42
41,1,1,426,223516805.265,10:40:43
41,1,1,801,223516805.265,10:41:43
41,1,1,433,223516805.265,10:42:44
41,1,1,627,223525142.063,10:43:49
41,1,1,815,223297932.644,10:44:49
41,1,1,634,223297932.644,10:45:54
41,1,1,697,224406353.546,10:46:55
41,1,1,315,224406353.546,10:47:56
41,1,1,524,224406353.546,10:48:57
42,1,1,405,192868979.138,10:49:58
42,1,1,593,192586769.238,10:51:00
42,1,1,600,192586769.238,10:52:02
42,1,1,412,192489103.343,10:53:03
42,1,1,614,192489103.343,10:54:05
42,1,1,787,192346268.757,10:55:06
42,1,1,426,192346268.757,10:56:07
42,1,1,801,192346268.757,10:57:07
42,1,1,433,192346268.757,10:58:07
42,1,1,627,192184261.699,10:59:12
42,1,1,815,192206736.317,11:00:13
42,1,1,634,192206736.317,11:01:19
42,1,1,697,195213753.962,11:02:20
42,1,1,315,195213753.962,11:03:20
42,1,1,524,195213753.962,11:04:22
43,1,1,405,147154971.395,11:05:24
43,1,1,593,146979395.007,11:06:26
43,1,1,600,146979395.007,11:07:29
43,1,1,412,147090065.27,11:08:31
43,1,1,614,147090065.27,11:09:34
43,1,1,787,149191143.076,11:10:37
43,1,1,426,149191143.076,11:11:39
43,1,1,801,149191143.076,11:12:42
43,1,1,433,149191143.076,11:13:44
43,1,1,627,148423019.608,11:14:51
43,1,1,815,148486328.437,11:15:54
43,1,1,634,148486328.437,11:17:02
43,1,1,697,147621447.24,11:18:05
43,1,1,315,147621447.24,11:19:07
43,1,1,524,147621447.24,11:20:10
44,1,1,405,112428809.185,11:21:16
44,1,1,593,112044802.004,11:22:24
44,1,1,600,112085870.627,11:23:31
44,1,1,412,111521333.613,11:24:37
44,1,1,614,111459704.393,11:25:44
44,1,1,787,111313424.118,11:26:50
44,1,1,426,111251565.998,11:27:56
44,1,1,801,111236286.559,11:29:01
44,1,1,433,111397123.989,11:30:06
44,1,1,627,111465413.095,11:31:16
44,1,1,815,113749586.313,11:32:21
44,1,1,634,111186519.869,11:33:31
44,1,1,697,112784652.939,11:34:37
44,1,1,315,112729622.157,11:35:43
44,1,1,524,112679270.27,11:36:50
45,1,1,405,236394806.813,11:37:51
45,1,1,593,236942569.665,11:38:53
45,1,1,600,236942569.665,11:39:55
45,1,1,412,236287539.614,11:40:55
45,1,1,614,236287539.614,11:41:57
45,1,1,787,236287539.614,11:42:58
45,1,1,426,236287539.614,11:43:58
45,1,1,801,236287539.614,11:44:58
45,1,1,433,236287539.614,11:45:58
45,1,1,627,236326509.301,11:47:03
45,1,1,815,236172608.764,11:48:03
45,1,1,634,236172608.764,11:49:07
45,1,1,697,237218150.924,11:50:08
45,1,1,315,237218150.924,11:51:08
45,1,1,524,237191807.68,11:52:09
46,1,1,405,197292106.62,11:53:09
46,1,1,593,196709821.016,11:54:11
46,1,1,600,196709821.016,11:55:12
46,1,1,412,196563600.758,11:56:12
46,1,1,614,196563600.758,11:57:14
46,1,1,787,195268098.364,11:58:14
46,1,1,426,195268098.364,11:59:13
46,1,1,801,195268098.364,12:00:13
46,1,1,433,195268098.364,12:01:13
46,1,1,627,195059847.734,12:02:17
46,1,1,815,195044929.094,12:03:17
46,1,1,634,195044929.094,12:04:22
46,1,1,697,199824932.584,12:05:23
46,1,1,315,199824932.584,12:06:24
46,1,1,524,199824932.584,12:07:27
47,1,1,405,155742016.966,12:08:29
47,1,1,593,154877028.97,12:09:32
47,1,1,600,154877028.97,12:10:36
47,1,1,412,155064778.108,12:11:38
47,1,1,614,155064778.108,12:12:42
47,1,1,787,154941502.656,12:13:45
47,1,1,426,154941502.656,12:14:46
47,1,1,801,154941502.656,12:15:48
47,1,1,433,154938660.496,12:16:50
47,1,1,627,154405485.735,12:17:56
47,1,1,815,154480246.714,12:18:59
47,1,1,634,154480246.714,12:20:06
47,1,1,697,155342845.654,12:21:08
47,1,1,315,155342845.654,12:22:10
47,1,1,524,155342845.654,12:23:13
48,1,1,405,129111144.032,12:24:17
48,1,1,593,131045014.135,12:25:22
48,1,1,600,131026736.918,12:26:27
48,1,1,412,131348708.614,12:27:31
48,1,1,614,131026081.354,12:28:37
48,1,1,787,131399139.775,12:29:40
48,1,1,426,131179311.931,12:30:45
48,1,1,801,131191927.411,12:31:48
48,1,1,433,131104093.95,12:32:50
48,1,1,627,131094281.268,12:33:59
48,1,1,815,131002623.219,12:35:02
